Customer_ID,Age,Gender,City,Income_Level,Purchase_Mode,Brand_Purchased,Price_Range,Payment_Mode,Purchase_Frequency,Satisfaction_Rating
CUST01120,49,Male,Ahmedabad,Low,Offline,Acer,50K-80K,Cash,Occasional,2
CUST01121,27,Male,Pune,Medium,Online,Acer,30K-50K,Cash,Rare,5
CUST01122,27,Male,Ahmedabad,Low,Online,Apple,30K-50K,UPI,Rare,1
CUST01123,36,Male,Delhi,Medium,Offline,MSI,30K-50K,Cash,Occasional,5
CUST01124,51,Male,Jaipur,Medium,Offline,Lenovo,30K-50K,EMI,Occasional,5
CUST01125,50,Female,Bangalore,Low,Online,Lenovo,50K-80K,UPI,Frequent,4
CUST01126,40,Male,Hyderabad,Low,Online,Samsung,30K-50K,UPI,Rare,5
CUST01127,45,Female,Hyderabad,Medium,Online,Apple,30K-50K,Debit Card,Rare,1
CUST01128,49,Female,Delhi,High,Online,MSI,80K-1.2L,EMI,Rare,1
CUST01129,24,Female,Pune,Medium,Online,Lenovo,80K-1.2L,EMI,Occasional,3
CUST01130,46,Male,Jaipur,Medium,Online,Samsung,80K-1.2L,Cash,Frequent,2
CUST01131,25,Female,Mumbai,Medium,Online,Lenovo,80K-1.2L,EMI,Frequent,3
CUST01132,18,Female,Ahmedabad,Medium,Online,Asus,50K-80K,Cash,Frequent,3
CUST01133,20,Female,Delhi,Low,Online,Dell,50K-80K,EMI,Occasional,2
CUST01134,41,Female,Mumbai,Medium,Online,Apple,50K-80K,Debit Card,Frequent,1
CUST01135,40,Female,Ahmedabad,Medium,Online,Asus,50K-80K,EMI,Rare,4
CUST01136,25,Female,Delhi,Medium,Online,Acer,50K-80K,Debit Card,Frequent,5
CUST01137,54,Male,Hyderabad,Medium,Offline,MSI,Below 30K,EMI,Occasional,4
CUST01138,20,Female,Hyderabad,High,Online,HP,80K-1.2L,EMI,Rare,5
CUST01139,50,Male,Kolkata,Low,Online,HP,50K-80K,Credit Card,Rare,2
CUST01140,45,Female,Ahmedabad,High,Offline,Acer,80K-1.2L,EMI,Rare,2
CUST01141,25,Male,Bangalore,Medium,Online,Dell,30K-50K,Debit Card,Occasional,3
CUST01142,51,Male,Chennai,Medium,Offline,MSI,30K-50K,UPI,Occasional,2
CUST01143,52,Female,Pune,Low,Online,MSI,30K-50K,Debit Card,Rare,5
CUST01144,49,Female,Pune,Medium,Online,Samsung,50K-80K,EMI,Occasional,4
CUST01145,41,Male,Ahmedabad,Medium,Online,HP,Below 30K,Cash,Rare,4
CUST01146,31,Male,Delhi,Medium,Online,Dell,30K-50K,Credit Card,Occasional,4
CUST01147,49,Female,Delhi,Low,Online,HP,30K-50K,Cash,Occasional,4
CUST01148,33,Male,Chennai,Medium,Online,HP,30K-50K,Credit Card,Frequent,3
CUST01149,21,Female,Jaipur,Low,Online,MSI,50K-80K,Credit Card,Rare,4
CUST01150,54,Male,Jaipur,High,Offline,Samsung,80K-1.2L,Cash,Frequent,5
CUST01151,38,Female,Chennai,High,Online,Asus,Below 30K,EMI,Rare,3
CUST01152,31,Female,Jaipur,Low,Online,MSI,50K-80K,Debit Card,Rare,3
CUST01153,48,Male,Bangalore,High,Online,HP,Below 30K,Cash,Rare,3
CUST01154,35,Male,Kolkata,High,Online,MSI,Below 30K,UPI,Occasional,2
CUST01155,24,Male,Jaipur,Medium,Offline,Acer,50K-80K,Credit Card,Frequent,3
CUST01156,27,Female,Hyderabad,Medium,Online,Dell,50K-80K,Debit Card,Rare,5
CUST01157,24,Male,Bangalore,Medium,Online,Lenovo,80K-1.2L,UPI,Frequent,4
CUST01158,50,Female,Jaipur,Medium,Offline,MSI,30K-50K,Debit Card,Rare,2
CUST01159,40,Male,Hyderabad,Medium,Offline,MSI,80K-1.2L,EMI,Rare,4
CUST01160,38,Male,Chennai,Medium,Online,Lenovo,30K-50K,UPI,Rare,1
CUST01161,36,Male,Chennai,Medium,Online,Lenovo,30K-50K,Cash,Rare,2
CUST01162,36,Male,Ahmedabad,Low,Online,Dell,Below 30K,Debit Card,Frequent,5
CUST01163,53,Female,Pune,High,Online,Samsung,50K-80K,Cash,Occasional,2
CUST01164,46,Female,Mumbai,Medium,Online,Dell,30K-50K,Cash,Rare,3
CUST01165,35,Female,Hyderabad,Medium,Online,Lenovo,30K-50K,Debit Card,Occasional,2
CUST01166,19,Male,Ahmedabad,High,Offline,Acer,50K-80K,Debit Card,Rare,3
CUST01167,18,Female,Bangalore,Medium,Online,HP,Below 30K,Credit Card,Rare,4
CUST01168,22,Female,Jaipur,Medium,Online,Lenovo,Below 30K,Credit Card,Rare,2
CUST01169,37,Female,Delhi,High,Online,Apple,Below 30K,UPI,Occasional,2
CUST01170,28,Male,Hyderabad,High,Online,MSI,Below 30K,UPI,Frequent,5
CUST01171,59,Male,Mumbai,Low,Online,Dell,50K-80K,UPI,Rare,1
CUST01172,19,Male,Delhi,Medium,Online,Apple,50K-80K,Credit Card,Rare,2
CUST01173,20,Female,Kolkata,High,Online,Apple,30K-50K,Cash,Rare,4
CUST01174,40,Male,Mumbai,Medium,Online,Dell,30K-50K,EMI,Rare,3
CUST01175,29,Male,Ahmedabad,Medium,Online,Samsung,80K-1.2L,EMI,Occasional,4
CUST01176,37,Male,Mumbai,Low,Online,MSI,50K-80K,Debit Card,Rare,5
CUST01177,22,Female,Jaipur,Low,Online,Lenovo,50K-80K,Credit Card,Occasional,2
CUST01178,54,Female,Bangalore,Medium,Online,Acer,30K-50K,Debit Card,Rare,1
CUST01179,55,Male,Delhi,Medium,Online,Asus,30K-50K,EMI,Rare,1
CUST01180,47,Male,Mumbai,High,Online,Samsung,Above 1.2L,Debit Card,Rare,2
CUST01181,26,Female,Jaipur,Medium,Offline,Samsung,50K-80K,Credit Card,Rare,1
CUST01182,51,Female,Chennai,Low,Offline,Apple,Below 30K,Credit Card,Occasional,4
CUST01183,52,Female,Mumbai,Low,Online,Lenovo,30K-50K,Credit Card,Rare,3
CUST01184,39,Female,Mumbai,High,Offline,Asus,30K-50K,EMI,Rare,2
CUST01185,41,Female,Pune,Medium,Online,MSI,30K-50K,Credit Card,Occasional,3
CUST01186,34,Female,Delhi,Medium,Offline,Apple,80K-1.2L,UPI,Frequent,1
CUST01187,27,Male,Pune,High,Online,Lenovo,80K-1.2L,UPI,Occasional,5
CUST01188,47,Female,Pune,Medium,Online,Apple,30K-50K,Credit Card,Rare,3
CUST01189,40,Female,Jaipur,Low,Online,Samsung,30K-50K,UPI,Rare,5
CUST01190,49,Female,Pune,High,Online,Lenovo,50K-80K,Credit Card,Occasional,4
CUST01191,34,Male,Mumbai,High,Offline,Samsung,30K-50K,EMI,Occasional,5
CUST01192,34,Male,Ahmedabad,Low,Online,MSI,50K-80K,UPI,Rare,3
CUST01193,31,Male,Ahmedabad,High,Online,Acer,50K-80K,EMI,Rare,3
CUST01194,26,Male,Chennai,Medium,Online,MSI,50K-80K,UPI,Rare,2
CUST01195,57,Male,Ahmedabad,Medium,Online,HP,50K-80K,Cash,Rare,5
CUST01196,19,Female,Chennai,High,Online,HP,50K-80K,Cash,Rare,4
CUST01197,42,Male,Ahmedabad,High,Online,MSI,Above 1.2L,EMI,Rare,2
CUST01198,56,Male,Kolkata,Low,Online,Dell,30K-50K,UPI,Rare,2
CUST01199,26,Male,Chennai,Low,Offline,Asus,80K-1.2L,Cash,Rare,4
CUST01200,39,Female,Hyderabad,Low,Online,MSI,Below 30K,Credit Card,Rare,2
CUST01201,21,Male,Delhi,Medium,Online,MSI,30K-50K,Debit Card,Rare,4
CUST01202,43,Male,Delhi,Low,Online,Apple,Below 30K,Cash,Rare,1
CUST01203,46,Female,Delhi,Medium,Offline,Apple,50K-80K,Cash,Frequent,2
CUST01204,51,Male,Jaipur,Low,Online,Lenovo,Below 30K,Credit Card,Rare,3
CUST01205,40,Female,Bangalore,Medium,Online,Asus,80K-1.2L,Cash,Occasional,1
CUST01206,54,Female,Chennai,Low,Offline,Samsung,50K-80K,Cash,Occasional,2
CUST01207,28,Male,Ahmedabad,High,Online,Apple,Below 30K,Cash,Rare,4
CUST01208,23,Male,Chennai,Low,Online,Asus,50K-80K,UPI,Rare,1
CUST01209,35,Female,Pune,Medium,Online,MSI,80K-1.2L,Cash,Rare,1
CUST01210,38,Male,Kolkata,High,Offline,Asus,50K-80K,Debit Card,Occasional,3
CUST01211,59,Male,Jaipur,Medium,Offline,HP,Below 30K,UPI,Rare,2
CUST01212,53,Male,Chennai,Low,Offline,Samsung,80K-1.2L,UPI,Rare,2
CUST01213,58,Female,Bangalore,Low,Online,Apple,50K-80K,EMI,Occasional,4
CUST01214,55,Male,Delhi,Medium,Online,Apple,30K-50K,Cash,Occasional,1
CUST01215,51,Female,Mumbai,Medium,Online,Dell,30K-50K,Debit Card,Rare,3
CUST01216,34,Female,Hyderabad,Medium,Offline,Asus,30K-50K,Debit Card,Occasional,4
CUST01217,54,Male,Delhi,Medium,Offline,Lenovo,80K-1.2L,EMI,Rare,4
CUST01218,42,Male,Ahmedabad,Medium,Online,Samsung,30K-50K,Debit Card,Occasional,3
CUST01219,55,Female,Hyderabad,Medium,Online,HP,Below 30K,UPI,Rare,2
CUST01220,29,Male,Kolkata,Medium,Online,MSI,80K-1.2L,Credit Card,Occasional,3
CUST01221,40,Female,Delhi,High,Online,Dell,Below 30K,UPI,Rare,2
CUST01222,59,Male,Pune,Low,Online,HP,80K-1.2L,Credit Card,Rare,5
CUST01223,39,Male,Delhi,Medium,Online,Lenovo,30K-50K,Debit Card,Rare,1
CUST01224,38,Male,Kolkata,Low,Online,Dell,50K-80K,Cash,Occasional,3
CUST01225,44,Male,Delhi,Medium,Online,HP,Below 30K,Credit Card,Rare,4
CUST01226,48,Male,Delhi,High,Offline,Lenovo,80K-1.2L,UPI,Rare,2
CUST01227,23,Female,Pune,Medium,Offline,Acer,50K-80K,UPI,Rare,1
CUST01228,44,Male,Jaipur,High,Offline,Dell,80K-1.2L,UPI,Rare,1
CUST01229,57,Male,Kolkata,Medium,Offline,Lenovo,50K-80K,UPI,Occasional,3
CUST01230,51,Male,Pune,High,Online,Dell,30K-50K,EMI,Frequent,4
CUST01231,29,Female,Chennai,Medium,Online,Apple,30K-50K,Debit Card,Occasional,3
CUST01232,24,Male,Delhi,Low,Offline,Apple,30K-50K,Cash,Occasional,4
CUST01233,27,Female,Bangalore,Low,Online,HP,50K-80K,EMI,Rare,5
CUST01234,34,Male,Delhi,Medium,Online,Samsung,80K-1.2L,Debit Card,Rare,3
CUST01235,43,Male,Kolkata,Low,Online,Asus,30K-50K,Credit Card,Rare,2
CUST01236,38,Male,Hyderabad,Medium,Offline,Acer,50K-80K,EMI,Frequent,3
CUST01237,45,Female,Pune,Medium,Online,MSI,Above 1.2L,EMI,Occasional,3
CUST01238,19,Male,Bangalore,High,Online,Asus,30K-50K,EMI,Rare,5
CUST01239,18,Male,Chennai,Medium,Online,MSI,80K-1.2L,EMI,Rare,5
CUST01240,53,Male,Ahmedabad,Medium,Offline,MSI,30K-50K,Credit Card,Rare,3
CUST01241,43,Female,Chennai,High,Online,MSI,50K-80K,UPI,Rare,4
CUST01242,46,Male,Pune,High,Online,Lenovo,30K-50K,EMI,Occasional,5
CUST01243,38,Male,Hyderabad,Low,Online,Dell,30K-50K,Debit Card,Rare,5
CUST01244,28,Male,Pune,Medium,Offline,Apple,Below 30K,UPI,Occasional,4
CUST01245,57,Male,Mumbai,Medium,Offline,Asus,Above 1.2L,Credit Card,Frequent,1
CUST01246,28,Female,Bangalore,Medium,Online,Samsung,80K-1.2L,Cash,Occasional,5
CUST01247,53,Female,Hyderabad,Medium,Online,MSI,Below 30K,Credit Card,Frequent,5
CUST01248,56,Male,Bangalore,High,Offline,Apple,Above 1.2L,Cash,Rare,4
CUST01249,57,Male,Pune,Medium,Online,MSI,50K-80K,Debit Card,Frequent,4
CUST01250,52,Male,Jaipur,Medium,Offline,Acer,80K-1.2L,Cash,Rare,3
CUST01251,51,Male,Bangalore,High,Online,Lenovo,Below 30K,EMI,Occasional,3
CUST01252,41,Male,Mumbai,Low,Online,Samsung,30K-50K,UPI,Rare,1
CUST01253,39,Female,Hyderabad,Medium,Offline,Acer,50K-80K,UPI,Rare,1
CUST01254,22,Female,Mumbai,Medium,Online,Acer,Below 30K,EMI,Rare,1
CUST01255,50,Female,Mumbai,Low,Online,Lenovo,30K-50K,UPI,Rare,2
CUST01256,53,Female,Ahmedabad,Medium,Online,Dell,30K-50K,Credit Card,Frequent,4
CUST01257,37,Female,Jaipur,Low,Offline,Samsung,30K-50K,EMI,Occasional,5
CUST01258,36,Female,Delhi,High,Online,Acer,30K-50K,EMI,Rare,4
CUST01259,52,Male,Jaipur,Medium,Online,Asus,Above 1.2L,UPI,Rare,4
CUST01260,34,Female,Kolkata,Medium,Offline,MSI,30K-50K,Cash,Occasional,1
CUST01261,51,Male,Ahmedabad,Medium,Online,Lenovo,30K-50K,Debit Card,Rare,4
CUST01262,26,Male,Pune,Low,Online,Lenovo,50K-80K,Cash,Occasional,2
CUST01263,43,Female,Pune,Low,Online,MSI,50K-80K,Credit Card,Rare,5
CUST01264,19,Male,Chennai,Medium,Offline,Apple,50K-80K,EMI,Occasional,1
CUST01265,26,Male,Delhi,Medium,Online,HP,50K-80K,EMI,Frequent,3
CUST01266,26,Female,Kolkata,Medium,Online,Samsung,Below 30K,Credit Card,Rare,5
CUST01267,57,Male,Bangalore,Medium,Online,Acer,30K-50K,Debit Card,Rare,3
CUST01268,34,Male,Jaipur,Medium,Offline,Asus,50K-80K,EMI,Frequent,3
CUST01269,18,Female,Hyderabad,Medium,Offline,Dell,80K-1.2L,Cash,Frequent,4
CUST01270,42,Female,Mumbai,Medium,Online,Acer,50K-80K,Credit Card,Frequent,5
CUST01271,57,Male,Bangalore,Low,Online,MSI,Below 30K,EMI,Rare,2
CUST01272,59,Male,Chennai,Medium,Offline,Dell,30K-50K,Cash,Rare,4
CUST01273,42,Male,Jaipur,High,Online,Apple,Below 30K,Credit Card,Rare,3
CUST01274,56,Female,Hyderabad,Low,Offline,Acer,50K-80K,Credit Card,Rare,5
CUST01275,52,Female,Chennai,Medium,Online,Dell,Below 30K,Credit Card,Occasional,4
CUST01276,20,Male,Mumbai,Medium,Online,Acer,30K-50K,Debit Card,Rare,5
CUST01277,54,Male,Ahmedabad,Medium,Online,Lenovo,30K-50K,Credit Card,Occasional,1
CUST01278,47,Male,Delhi,Medium,Offline,Acer,30K-50K,UPI,Frequent,2
CUST01279,55,Female,Ahmedabad,Low,Online,Asus,30K-50K,UPI,Frequent,2
CUST01280,51,Male,Hyderabad,Medium,Online,Acer,30K-50K,Credit Card,Rare,2
CUST01281,29,Female,Ahmedabad,Low,Online,Dell,50K-80K,EMI,Rare,3
CUST01282,36,Male,Hyderabad,Medium,Online,Asus,30K-50K,UPI,Occasional,3
CUST01283,54,Female,Kolkata,High,Online,Dell,50K-80K,Cash,Rare,2
CUST01284,34,Female,Kolkata,Medium,Online,Samsung,30K-50K,Cash,Occasional,5
CUST01285,27,Female,Ahmedabad,Low,Offline,MSI,30K-50K,EMI,Occasional,1
CUST01286,29,Male,Pune,High,Online,MSI,50K-80K,Cash,Rare,3
CUST01287,33,Female,Ahmedabad,High,Offline,HP,30K-50K,EMI,Rare,4
CUST01288,41,Female,Ahmedabad,Medium,Online,HP,50K-80K,Cash,Rare,4
CUST01289,36,Male,Pune,Medium,Online,Asus,50K-80K,Credit Card,Occasional,3
CUST01290,25,Female,Delhi,Low,Online,MSI,80K-1.2L,Cash,Rare,2
CUST01291,48,Female,Jaipur,High,Offline,HP,30K-50K,Credit Card,Occasional,5
CUST01292,38,Female,Pune,Medium,Offline,HP,30K-50K,Cash,Frequent,1
CUST01293,34,Female,Hyderabad,High,Online,Lenovo,50K-80K,Cash,Rare,4
CUST01294,40,Male,Jaipur,Medium,Offline,Dell,30K-50K,Cash,Frequent,3
CUST01295,54,Male,Mumbai,Medium,Online,HP,30K-50K,Credit Card,Occasional,5
CUST01296,33,Male,Delhi,High,Online,Asus,50K-80K,Cash,Occasional,2
CUST01297,23,Female,Mumbai,Medium,Online,Lenovo,Below 30K,Cash,Rare,1
CUST01298,25,Female,Bangalore,Low,Online,MSI,30K-50K,Debit Card,Rare,1
CUST01299,42,Female,Kolkata,Low,Online,HP,50K-80K,Credit Card,Rare,4
CUST01300,35,Male,Mumbai,Medium,Offline,Acer,Above 1.2L,UPI,Rare,4
CUST01301,42,Male,Chennai,Low,Online,MSI,80K-1.2L,EMI,Rare,3
CUST01302,29,Female,Ahmedabad,Medium,Offline,Asus,30K-50K,Debit Card,Occasional,1
CUST01303,32,Male,Hyderabad,Medium,Online,Dell,50K-80K,Cash,Rare,2
CUST01304,43,Male,Mumbai,Medium,Online,Samsung,Below 30K,UPI,Frequent,2
CUST01305,58,Female,Mumbai,Medium,Offline,MSI,30K-50K,UPI,Rare,3
CUST01306,43,Male,Bangalore,High,Offline,Acer,50K-80K,Cash,Rare,1
CUST01307,49,Male,Ahmedabad,Low,Offline,MSI,Below 30K,Cash,Rare,4
CUST01308,27,Male,Ahmedabad,Medium,Online,HP,30K-50K,Debit Card,Frequent,2
CUST01309,33,Male,Bangalore,Low,Offline,Asus,80K-1.2L,Credit Card,Rare,5
CUST01310,24,Female,Pune,Medium,Offline,Acer,80K-1.2L,Debit Card,Rare,3
CUST01311,34,Male,Bangalore,High,Online,Samsung,50K-80K,Credit Card,Frequent,2
CUST01312,40,Male,Chennai,High,Online,Asus,80K-1.2L,UPI,Rare,5
CUST01313,43,Male,Jaipur,Medium,Online,Apple,50K-80K,EMI,Occasional,5
CUST01314,38,Female,Chennai,Medium,Online,MSI,Below 30K,Cash,Rare,2
CUST01315,39,Male,Bangalore,High,Online,Acer,50K-80K,Debit Card,Rare,3
CUST01316,24,Female,Kolkata,High,Offline,Asus,30K-50K,UPI,Rare,5
CUST01317,31,Male,Pune,High,Online,Acer,30K-50K,Debit Card,Frequent,5
CUST01318,32,Male,Kolkata,Medium,Offline,Apple,80K-1.2L,Credit Card,Frequent,1
CUST01319,24,Male,Chennai,High,Online,Dell,30K-50K,Cash,Rare,1
CUST01320,26,Female,Ahmedabad,Low,Online,Samsung,Below 30K,Credit Card,Rare,1
CUST01321,25,Female,Chennai,Low,Online,Dell,30K-50K,Credit Card,Rare,5
CUST01322,40,Male,Delhi,Low,Online,MSI,30K-50K,Credit Card,Rare,5
CUST01323,46,Male,Hyderabad,Low,Offline,Lenovo,80K-1.2L,UPI,Rare,3
CUST01324,35,Female,Delhi,Medium,Offline,Acer,50K-80K,Cash,Rare,4
CUST01325,48,Male,Bangalore,High,Online,Apple,50K-80K,EMI,Rare,1
CUST01326,47,Female,Mumbai,Medium,Offline,Samsung,50K-80K,Debit Card,Rare,4
CUST01327,56,Male,Kolkata,Medium,Online,Asus,50K-80K,Credit Card,Occasional,1
CUST01328,52,Female,Jaipur,Medium,Online,Lenovo,50K-80K,Cash,Occasional,1
CUST01329,35,Female,Delhi,Medium,Online,Acer,50K-80K,Debit Card,Rare,3
CUST01330,59,Female,Pune,Medium,Online,Lenovo,80K-1.2L,Cash,Occasional,3
CUST01331,56,Female,Kolkata,High,Online,Samsung,Above 1.2L,Debit Card,Rare,2
CUST01332,34,Male,Delhi,Medium,Online,Acer,Above 1.2L,Cash,Rare,1
CUST01333,31,Female,Ahmedabad,Medium,Online,MSI,50K-80K,EMI,Occasional,1
CUST01334,48,Male,Hyderabad,Medium,Offline,MSI,80K-1.2L,Cash,Occasional,1
CUST01335,41,Male,Chennai,High,Online,Dell,30K-50K,Cash,Rare,3
CUST01336,52,Female,Chennai,Low,Online,Asus,80K-1.2L,Credit Card,Rare,1
CUST01337,51,Female,Delhi,Medium,Online,Apple,80K-1.2L,Credit Card,Frequent,2
CUST01338,20,Female,Bangalore,Medium,Offline,MSI,80K-1.2L,Credit Card,Occasional,5
CUST01339,54,Male,Pune,Medium,Offline,Dell,80K-1.2L,Cash,Occasional,2
CUST01340,57,Female,Bangalore,High,Offline,Lenovo,30K-50K,EMI,Occasional,5
CUST01341,43,Female,Kolkata,Medium,Online,HP,30K-50K,Debit Card,Rare,3
CUST01342,40,Male,Hyderabad,Medium,Online,MSI,30K-50K,Credit Card,Rare,4
CUST01343,56,Male,Hyderabad,High,Offline,Lenovo,50K-80K,UPI,Frequent,3
CUST01344,32,Male,Chennai,Medium,Online,Samsung,30K-50K,Cash,Rare,4
CUST01345,21,Male,Hyderabad,Medium,Online,HP,30K-50K,EMI,Rare,5
CUST01346,46,Female,Bangalore,Medium,Online,Acer,50K-80K,EMI,Occasional,4
CUST01347,39,Female,Pune,Low,Online,Dell,50K-80K,Credit Card,Rare,5
CUST01348,42,Female,Pune,Medium,Online,Acer,80K-1.2L,Credit Card,Rare,4
CUST01349,30,Female,Chennai,Low,Online,Apple,50K-80K,UPI,Rare,5
CUST01350,35,Male,Delhi,High,Online,Asus,50K-80K,UPI,Rare,4
CUST01351,50,Female,Pune,Medium,Online,MSI,50K-80K,Credit Card,Occasional,5
CUST01352,33,Male,Bangalore,Low,Offline,HP,80K-1.2L,Debit Card,Rare,2
CUST01353,59,Female,Mumbai,Medium,Online,MSI,30K-50K,Credit Card,Rare,1
CUST01354,19,Male,Delhi,Medium,Online,Asus,30K-50K,Credit Card,Rare,2
CUST01355,52,Female,Jaipur,Low,Online,Acer,80K-1.2L,EMI,Rare,3
CUST01356,59,Male,Ahmedabad,Low,Online,Dell,50K-80K,Credit Card,Rare,4
CUST01357,51,Male,Hyderabad,Medium,Online,Dell,50K-80K,Credit Card,Rare,5
CUST01358,47,Female,Hyderabad,Medium,Online,Acer,30K-50K,Credit Card,Occasional,2
CUST01359,30,Male,Mumbai,Medium,Online,Acer,30K-50K,Debit Card,Occasional,2
CUST01360,30,Female,Delhi,Medium,Online,Dell,50K-80K,EMI,Rare,5
CUST01361,35,Male,Chennai,Medium,Offline,Apple,Below 30K,Cash,Rare,4
CUST01362,49,Female,Bangalore,Medium,Online,HP,30K-50K,Cash,Rare,3
CUST01363,49,Male,Mumbai,Medium,Online,Asus,30K-50K,Cash,Rare,3
CUST01364,52,Male,Ahmedabad,Medium,Online,Lenovo,50K-80K,Cash,Rare,3
CUST01365,56,Male,Pune,Medium,Offline,MSI,50K-80K,EMI,Rare,5
CUST01366,46,Male,Chennai,High,Online,Acer,Above 1.2L,Credit Card,Rare,2
CUST01367,46,Male,Jaipur,Medium,Offline,Acer,50K-80K,Cash,Frequent,3
CUST01368,33,Male,Chennai,High,Online,MSI,80K-1.2L,Credit Card,Occasional,2
CUST01369,27,Male,Mumbai,Medium,Online,Dell,50K-80K,Cash,Occasional,3
CUST01370,47,Male,Mumbai,Low,Online,Asus,50K-80K,Debit Card,Rare,3
CUST01371,42,Female,Mumbai,Medium,Online,Asus,Below 30K,Credit Card,Rare,4
CUST01372,56,Female,Mumbai,Medium,Online,Apple,Below 30K,EMI,Rare,5
CUST01373,37,Male,Chennai,Medium,Online,HP,50K-80K,Debit Card,Frequent,4
CUST01374,22,Female,Mumbai,Medium,Online,Apple,30K-50K,Debit Card,Rare,2
CUST01375,18,Female,Delhi,High,Online,Samsung,50K-80K,EMI,Rare,2
CUST01376,47,Male,Chennai,Medium,Online,Apple,50K-80K,Debit Card,Rare,5
CUST01377,20,Female,Pune,Medium,Offline,Samsung,80K-1.2L,Credit Card,Occasional,3
CUST01378,31,Male,Delhi,Low,Offline,Asus,Above 1.2L,UPI,Rare,5
CUST01379,47,Male,Ahmedabad,High,Online,HP,Below 30K,UPI,Rare,3
CUST01380,21,Male,Pune,High,Offline,HP,30K-50K,Cash,Frequent,1
CUST01381,35,Female,Jaipur,Medium,Online,Samsung,50K-80K,Cash,Rare,1
CUST01382,54,Female,Hyderabad,Medium,Online,HP,30K-50K,Credit Card,Rare,5
CUST01383,42,Male,Chennai,Medium,Online,MSI,30K-50K,EMI,Rare,1
CUST01384,18,Male,Hyderabad,Low,Online,Dell,80K-1.2L,Credit Card,Occasional,1
CUST01385,32,Female,Chennai,Medium,Online,HP,Above 1.2L,Cash,Rare,2
CUST01386,26,Male,Pune,Low,Online,Asus,50K-80K,Debit Card,Rare,3
CUST01387,32,Male,Jaipur,Medium,Online,MSI,50K-80K,Credit Card,Occasional,1
CUST01388,41,Female,Bangalore,Medium,Online,Dell,30K-50K,Credit Card,Rare,4
CUST01389,21,Female,Bangalore,Medium,Offline,Lenovo,50K-80K,EMI,Frequent,2
CUST01390,29,Female,Delhi,Medium,Offline,Samsung,30K-50K,Cash,Occasional,3
CUST01391,54,Female,Mumbai,High,Online,Acer,50K-80K,Credit Card,Rare,2
CUST01392,54,Female,Mumbai,Low,Online,Apple,30K-50K,Debit Card,Rare,4
CUST01393,23,Male,Bangalore,Medium,Online,HP,80K-1.2L,Debit Card,Occasional,3
CUST01394,56,Male,Pune,Low,Online,Samsung,50K-80K,UPI,Occasional,5
CUST01395,41,Male,Jaipur,Low,Online,Lenovo,50K-80K,Cash,Occasional,5
CUST01396,28,Female,Delhi,Low,Online,HP,80K-1.2L,Debit Card,Rare,2
CUST01397,30,Female,Pune,Medium,Online,Apple,30K-50K,EMI,Frequent,5
CUST01398,51,Male,Mumbai,Medium,Online,Asus,Below 30K,Cash,Rare,3
CUST01399,42,Female,Delhi,High,Offline,Asus,80K-1.2L,Debit Card,Rare,4
CUST01400,24,Male,Hyderabad,Medium,Offline,Apple,Above 1.2L,Credit Card,Frequent,4
CUST01401,21,Male,Kolkata,Low,Online,Lenovo,50K-80K,Cash,Occasional,5
CUST01402,25,Male,Ahmedabad,Medium,Online,Samsung,Below 30K,Debit Card,Rare,1
CUST01403,37,Male,Delhi,Low,Offline,Dell,50K-80K,Credit Card,Frequent,1
CUST01404,46,Female,Mumbai,Medium,Online,Acer,Below 30K,UPI,Rare,1
CUST01405,27,Male,Pune,Low,Online,Acer,50K-80K,Cash,Rare,5
CUST01406,51,Female,Hyderabad,Medium,Online,Samsung,30K-50K,Cash,Occasional,5
CUST01407,43,Female,Ahmedabad,Medium,Online,Acer,80K-1.2L,Debit Card,Rare,5
CUST01408,58,Male,Ahmedabad,High,Offline,Dell,30K-50K,UPI,Frequent,3
CUST01409,20,Female,Delhi,Medium,Online,HP,80K-1.2L,EMI,Occasional,1
CUST01410,23,Male,Ahmedabad,High,Online,Samsung,30K-50K,Debit Card,Rare,2
CUST01411,22,Male,Hyderabad,Low,Online,Apple,30K-50K,Debit Card,Occasional,3
CUST01412,22,Male,Jaipur,High,Online,Apple,80K-1.2L,EMI,Rare,3
CUST01413,40,Female,Pune,Medium,Online,Dell,30K-50K,EMI,Rare,5
CUST01414,26,Male,Delhi,Low,Offline,Lenovo,50K-80K,EMI,Frequent,5
CUST01415,52,Male,Ahmedabad,Medium,Online,Acer,30K-50K,EMI,Occasional,3
CUST01416,37,Male,Jaipur,Low,Online,Samsung,50K-80K,EMI,Rare,5
CUST01417,59,Male,Pune,Medium,Online,MSI,Below 30K,Credit Card,Rare,1
CUST01418,52,Female,Chennai,Low,Online,Apple,30K-50K,Credit Card,Rare,3
CUST01419,35,Male,Jaipur,Medium,Online,Samsung,50K-80K,EMI,Rare,3
CUST01420,34,Male,Chennai,High,Online,Asus,30K-50K,UPI,Rare,3
CUST01421,41,Male,Chennai,Low,Online,Asus,Below 30K,UPI,Rare,5
CUST01422,20,Male,Jaipur,Medium,Online,MSI,50K-80K,EMI,Rare,3
CUST01423,49,Female,Ahmedabad,Medium,Online,Apple,50K-80K,Credit Card,Occasional,2
CUST01424,52,Male,Chennai,High,Offline,Acer,Below 30K,UPI,Rare,2
CUST01425,55,Female,Ahmedabad,Medium,Online,Acer,50K-80K,Credit Card,Rare,1
CUST01426,30,Male,Ahmedabad,Medium,Online,Acer,80K-1.2L,Debit Card,Frequent,3
